Customer ID,Recency,Frequency,Monetary,R,F,M,RFM_Score
15900.0,49,79,549.29,3,3,2,8
15901.0,87,55,339.34,2,3,2,7
15902.0,16,18,145.01,4,1,1,6
15903.0,14,42,3813.0800000000004,4,2,4,10
15905.0,179,22,114.69,1,2,1,4
15906.0,10,53,987.95,4,3,3,10
15908.0,126,41,764.57,2,2,3,7
15910.0,36,361,1449.6200000000001,3,4,3,10
15911.0,259,259,1702.34,1,4,3,8
15912.0,72,76,810.08,2,3,3,8
15913.0,170,1,6.300000000000001,1,1,1,3
15914.0,14,13,205.99,4,1,1,6
15915.0,37,146,429.21,3,4,2,9
15916.0,2,172,1899.08,4,4,4,12
15917.0,242,143,437.53000000000003,1,4,2,7
15918.0,267,21,248.65,1,2,1,4
15919.0,4,49,270.72,4,3,1,8
15920.0,60,48,404.14,2,3,2,7
15921.0,32,58,466.08,3,3,2,8
15922.0,9,11,369.5,4,1,2,7
15923.0,8,21,127.08,4,2,1,7
15924.0,367,15,102.82,1,1,1,3
15926.0,178,7,134.44,1,1,1,3
15927.0,283,17,123.39,1,1,1,3
15928.0,292,11,293.53,1,1,1,3
15929.0,280,1,594.0,1,1,2,4
15931.0,64,14,239.9,2,1,1,4
15934.0,53,29,2190.66,3,2,4,9
15936.0,15,19,282.79,4,2,1,7
15938.0,92,21,330.23,2,2,2,6
15939.0,10,85,2945.38,4,3,4,11
15941.0,273,6,405.0,1,1,2,4
15943.0,285,12,271.28999999999996,1,1,1,3
15944.0,29,32,1839.1399999999999,3,2,4,9
15945.0,1,28,646.27,4,2,2,8
15946.0,138,26,2304.18,1,2,4,7
15948.0,60,35,553.85,2,2,2,6
15950.0,11,297,5415.2,4,4,4,12
15951.0,17,18,304.95,4,1,1,6
15953.0,5,88,2010.1699999999998,4,3,4,11
15954.0,225,20,190.75,1,2,1,4
15955.0,8,179,4242.1,4,4,4,12
15956.0,187,18,617.6,1,1,2,4
15957.0,56,109,501.21,2,4,2,8
15958.0,39,67,388.64,3,3,2,8
15959.0,318,78,579.49,1,3,2,6
15960.0,10,26,410.95,4,2,2,8
15961.0,15,42,451.28999999999996,4,2,2,8
15962.0,85,58,295.83,2,3,1,6
15964.0,299,21,272.96000000000004,1,2,1,4
15965.0,3,246,2167.45,4,4,4,12
15966.0,86,27,426.53000000000003,2,2,2,6
15967.0,15,414,2622.77,4,4,4,12
15968.0,24,85,418.05,3,3,2,8
15969.0,61,15,460.95,2,1,2,5
15970.0,234,13,703.22,1,1,2,4
15971.0,21,7,1702.98,3,1,3,7
15972.0,92,145,1810.27,2,4,4,10
15973.0,2,11,680.62,4,1,2,7
15976.0,46,300,1315.7,3,4,3,10
15978.0,68,80,2180.64,2,3,4,9
15979.0,238,22,329.22,1,2,2,5
15980.0,126,74,4194.82,2,3,4,9
15981.0,37,191,5954.29,3,4,4,11
15982.0,241,45,324.51,1,3,2,6
15983.0,1,203,2483.8,4,4,4,12
15984.0,4,477,5921.65,4,4,4,12
15985.0,72,67,1572.8600000000001,2,3,3,8
15986.0,17,11,186.3,4,1,1,6
15987.0,4,56,230.85,4,3,1,8
15988.0,187,102,612.0600000000001,1,3,2,6
15989.0,11,88,372.51,4,3,2,9
15990.0,130,128,1217.94,2,4,3,9
15991.0,170,6,150.55,1,1,1,3
15992.0,32,51,854.61,3,3,3,9
15994.0,47,79,775.11,3,3,3,9
15995.0,50,111,696.19,3,4,2,9
15996.0,2,82,626.22,4,3,2,9
15998.0,29,930,5218.37,3,4,4,11
15999.0,371,1,20.4,1,1,1,3
16001.0,17,29,583.39,4,2,2,8
16002.0,261,42,169.21,1,2,1,4
16003.0,17,100,2878.46,4,3,4,11
16004.0,110,90,2146.39,2,3,4,9
16005.0,11,296,1820.83,4,4,4,12
16006.0,23,74,245.77,3,3,1,7
16007.0,19,281,1373.2,3,4,3,10
16008.0,18,221,4905.35,4,4,4,12
16010.0,12,213,1316.56,4,4,3,11
16011.0,2,243,2517.75,4,4,4,12
16012.0,37,147,1574.5,3,4,3,10
16013.0,7,81,20315.84,4,3,4,11
16014.0,44,146,467.89,3,4,2,9
16016.0,2,147,1025.18,4,4,3,11
16017.0,53,99,1341.95,3,3,3,9
16018.0,32,28,289.23,3,2,1,6
16019.0,17,245,13679.61,4,4,4,12
16021.0,31,145,532.25,3,4,2,9
16024.0,47,22,232.96,3,2,1,6
16027.0,93,19,1113.74,2,2,3,7
16028.0,231,5,82.2,1,1,1,3
16029.0,8,141,41184.3,4,4,4,12
16032.0,92,212,1970.45,2,4,4,10
16033.0,5,265,2019.73,4,4,4,12
16034.0,30,35,491.02,3,2,2,7
16035.0,196,21,217.73,1,2,1,4
16036.0,60,85,1797.92,2,3,4,9
16037.0,180,32,654.32,1,2,2,5
16039.0,59,32,456.4,2,2,2,6
16040.0,66,60,1103.35,2,3,3,8
16042.0,15,59,1067.85,4,3,3,10
16043.0,15,34,1082.6000000000001,4,2,3,9
16044.0,71,19,340.84000000000003,2,2,2,6
16045.0,52,65,2094.23,3,3,4,10
16046.0,198,22,235.78,1,2,1,4
16047.0,318,1,107.14,1,1,1,3
16048.0,9,36,818.7900000000001,4,2,3,9
16049.0,11,189,787.89,4,4,3,11
16050.0,19,11,162.8,3,1,1,5
16051.0,317,12,188.44,1,1,1,3
16053.0,49,110,2122.89,3,4,4,11
16054.0,54,52,1327.98,2,3,3,8
16057.0,155,97,1591.73,1,3,3,7
16058.0,42,2,62.7,3,1,1,5
16059.0,3,242,1757.91,4,4,4,12
16060.0,36,24,541.95,3,2,2,7
16061.0,67,3,89.65,2,1,1,4
16062.0,15,121,1709.83,4,4,3,11
16064.0,361,18,111.0,1,1,1,3
16065.0,1,359,2010.53,4,4,4,12
16067.0,198,73,3395.29,1,3,4,8
16068.0,229,39,122.93,1,2,1,4
16069.0,53,25,457.7,3,2,2,7
16071.0,163,52,750.5600000000001,1,3,3,7
16072.0,64,533,3744.57,2,4,4,10
16074.0,26,26,265.25,3,2,1,6
16075.0,138,41,736.9300000000001,1,2,3,6
16077.0,261,8,2300.4,1,1,4,6
16078.0,305,38,283.79,1,2,1,4
16080.0,21,20,385.40000000000003,3,2,2,7
16081.0,2,172,1653.28,4,4,3,11
16082.0,306,16,106.75,1,1,1,3
16083.0,18,40,1033.8,4,2,3,9
16085.0,16,209,1362.02,4,4,3,11
16086.0,3,98,1743.6,4,3,4,11
16087.0,25,10,1739.92,3,1,4,8
16088.0,211,6,1437.43,1,1,3,5
16089.0,22,50,271.44,3,3,1,7
16090.0,260,20,205.91,1,2,1,4
16092.0,140,39,770.08,1,2,3,6
16094.0,11,133,2617.33,4,4,4,12
16095.0,92,30,447.05,2,2,2,6
16096.0,52,54,1264.3500000000001,3,3,3,9
16098.0,9,96,2442.47,4,3,4,11
16099.0,53,30,841.3,3,2,3,8
16100.0,98,37,582.64,2,2,2,6
16101.0,70,116,1938.46,2,4,4,10
16103.0,25,152,4762.07,3,4,4,11
16104.0,54,204,2476.25,2,4,4,10
16105.0,74,97,2049.23,2,3,4,9
16108.0,70,87,1393.42,2,3,3,8
16109.0,334,13,327.6,1,1,2,4
16110.0,158,95,481.79,1,3,2,6
16111.0,64,75,562.48,2,3,2,7
16115.0,33,144,907.17,3,4,3,10
16117.0,38,59,422.19,3,3,2,8
16118.0,288,41,4376.25,1,2,4,7
16119.0,30,38,1297.45,3,2,3,8
16120.0,58,65,1747.77,2,3,4,9
16121.0,26,147,609.98,3,4,2,9
16122.0,2,26,316.92,4,2,2,8
16124.0,54,71,1523.49,2,3,3,8
16125.0,3,288,4298.3,4,4,4,12
16126.0,15,266,8359.03,4,4,4,12
16127.0,362,35,145.06,1,2,1,4
16128.0,16,93,1920.83,4,3,4,11
16129.0,43,96,1396.05,3,3,3,9
16130.0,58,55,987.48,2,3,3,8
16131.0,11,141,6450.88,4,4,4,12
16132.0,180,17,664.1999999999999,1,1,2,4
16133.0,12,206,8403.22,4,4,4,12
16134.0,59,81,1527.25,2,3,3,8
16135.0,219,18,301.9,1,1,1,3
16136.0,299,9,237.42,1,1,1,3
16137.0,316,28,422.7,1,2,2,5
16138.0,14,37,910.35,4,2,3,9
16139.0,358,26,475.74,1,2,2,5
16140.0,7,36,832.4200000000001,4,2,3,9
16141.0,53,20,335.54,3,2,2,7
16143.0,5,122,2485.89,4,4,4,12
16145.0,24,172,3005.9500000000003,3,4,4,11
16146.0,84,12,212.25,2,1,1,4
16147.0,36,114,2023.91,3,4,4,11
16148.0,72,8,310.3,2,1,2,5
16149.0,65,12,141.70000000000002,2,1,1,4
16150.0,8,121,2342.57,4,4,4,12
16153.0,56,137,3309.2599999999998,2,4,4,10
16155.0,17,48,796.9,4,3,3,10
16156.0,18,133,3096.14,4,4,4,12
16158.0,158,35,628.32,1,2,2,5
16159.0,106,38,884.59,2,2,3,7
16161.0,4,684,7256.24,4,4,4,12
16163.0,1,67,1992.98,4,3,4,11
16165.0,141,1,79.9,1,1,1,3
16166.0,64,22,435.83,2,2,2,6
16167.0,50,63,1386.1200000000001,3,3,3,9
16168.0,5,211,6848.87,4,4,4,12
16170.0,31,315,4983.95,3,4,4,11
16172.0,109,44,744.34,2,2,3,7
16174.0,127,42,1237.2,2,2,3,7
16175.0,107,40,798.85,2,2,3,7
16176.0,57,72,2052.69,2,3,4,9
16177.0,72,103,1915.36,2,4,4,10
16178.0,37,17,414.7,3,1,2,6
16180.0,114,165,5995.69,2,4,4,10
16182.0,74,23,3354.0,2,2,4,8
16183.0,30,26,739.1,3,2,3,8
16185.0,200,9,115.31,1,1,1,3
16186.0,8,307,5019.17,4,4,4,12
16188.0,44,7,105.80000000000001,3,1,1,5
16190.0,30,113,2508.4700000000003,3,4,4,11
16191.0,11,99,10507.5,4,3,4,11
16192.0,371,11,351.3,1,1,2,4
16193.0,46,19,315.98,3,2,2,7
16194.0,11,8,308.59999999999997,4,1,2,7
16195.0,359,16,323.25,1,1,2,4
16196.0,124,4,93.3,2,1,1,4
16197.0,105,93,2016.71,2,3,4,9
16198.0,73,18,629.36,2,1,2,5
16199.0,28,10,942.75,3,1,3,7
16200.0,18,448,4562.83,4,4,4,12
16201.0,51,13,248.65,3,1,1,5
16202.0,53,106,2136.72,3,4,4,11
16203.0,8,42,521.64,4,2,2,8
16204.0,16,53,538.53,4,3,2,9
16205.0,32,102,1069.23,3,3,3,9
16206.0,23,181,2065.26,3,4,4,11
16208.0,30,187,2776.19,3,4,4,11
16209.0,18,21,1884.16,4,2,4,10
16210.0,4,158,17403.21,4,4,4,12
16211.0,57,13,543.5699999999999,2,1,2,5
16212.0,254,37,603.37,1,2,2,5
16214.0,71,54,975.5,2,3,3,8
16218.0,9,80,1355.29,4,3,3,10
16219.0,136,1,40.8,2,1,1,4
16221.0,3,165,1370.65,4,4,3,11
16222.0,357,23,498.5,1,2,2,5
16223.0,10,126,1102.3500000000001,4,4,3,11
16224.0,23,20,321.24,3,2,2,7
16225.0,38,168,1771.0900000000001,3,4,4,11
16226.0,14,23,417.05,4,2,2,8
16227.0,130,28,713.0,2,2,3,7
16228.0,21,55,890.8100000000001,3,3,3,9
16229.0,17,129,1857.26,4,4,4,12
16231.0,15,101,1078.22,4,3,3,10
16232.0,56,68,1722.09,2,3,3,8
16233.0,2,53,1429.03,4,3,3,10
16234.0,112,15,333.18,2,1,2,5
16235.0,11,69,1186.4,4,3,3,10
16237.0,73,7,136.65,2,1,1,4
16238.0,58,6,63.66,2,1,1,4
16239.0,18,16,1078.0,4,1,3,8
16241.0,5,332,1721.44,4,4,3,11
16242.0,17,388,3871.19,4,4,4,12
16244.0,8,63,1056.63,4,3,3,10
16246.0,95,89,827.25,2,3,3,8
16250.0,9,25,401.94,4,2,2,8
16251.0,148,20,128.31,1,2,1,4
16252.0,18,21,295.09000000000003,4,2,1,7
16253.0,56,179,3626.29,2,4,4,10
16254.0,14,75,985.14,4,3,3,10
16255.0,1,265,2286.89,4,4,4,12
16256.0,129,16,876.9399999999999,2,1,3,6
16258.0,23,209,6739.01,3,4,4,11
16259.0,46,93,361.94,3,3,2,8
16261.0,22,44,312.62,3,2,2,7
16262.0,14,46,755.15,4,3,3,10
16263.0,59,24,351.01,2,2,2,6
16264.0,74,66,837.53,2,3,3,8
16265.0,22,79,1488.17,3,3,3,9
16266.0,59,48,896.06,2,3,3,8
16267.0,227,7,186.66,1,1,1,3
16269.0,73,53,717.57,2,3,3,8
16271.0,93,172,2033.78,2,4,4,10
16273.0,284,16,336.03999999999996,1,1,2,4
16274.0,9,67,357.95,4,3,2,9
16275.0,110,78,1591.24,2,3,3,8
16276.0,115,20,1818.79,2,2,4,8
16277.0,369,23,188.69,1,2,1,4
16278.0,116,32,551.46,2,2,2,6
16279.0,21,242,4195.5,3,4,4,11
16280.0,361,16,238.05,1,1,1,3
16281.0,59,22,1361.96,2,2,3,7
16282.0,123,22,1139.28,2,2,3,7
16283.0,54,427,2833.01,2,4,4,10
16284.0,29,30,205.8,3,2,1,6
16285.0,282,31,176.9,1,2,1,4
16286.0,113,17,328.95,2,1,2,5
16287.0,12,34,864.48,4,2,3,9
16288.0,106,7,129.85,2,1,1,4
16289.0,98,21,136.31,2,2,1,5
16290.0,100,131,2069.3,2,4,4,10
16291.0,318,1,117.72,1,1,1,3
16292.0,16,45,951.51,4,3,3,10
16293.0,3,123,2408.96,4,4,4,12
16294.0,112,8,126.05000000000001,2,1,1,4
16296.0,262,74,1313.67,1,3,3,7
16298.0,33,20,487.5,3,2,2,7
16299.0,113,12,193.65,2,1,1,4
16300.0,66,249,1392.43,2,4,3,9
16301.0,372,6,107.33,1,1,1,3
16303.0,28,124,2567.64,3,4,4,11
16304.0,330,25,381.66,1,2,2,5
16306.0,3,28,560.55,4,2,2,8
16307.0,65,75,1194.92,2,3,3,8
16308.0,42,3,2560.0,3,1,4,8
16310.0,50,28,460.08,3,2,2,7
16312.0,68,10,171.15,2,1,1,4
16314.0,25,62,1491.4,3,3,3,9
16315.0,172,9,176.34,1,1,1,3
16316.0,16,146,2806.0,4,4,4,12
16317.0,186,48,850.86,1,3,3,7
16320.0,89,185,4590.53,2,4,4,10
16321.0,262,11,230.9,1,1,1,3
16323.0,213,3,146.16,1,1,1,3
16325.0,60,120,3003.26,2,4,4,10
16326.0,19,176,1716.03,3,4,3,10
16327.0,5,628,6887.12,4,4,4,12
16328.0,199,16,310.83,1,1,2,4
16329.0,63,115,1703.07,2,4,3,9
16330.0,60,79,382.42,2,3,2,7
16331.0,68,34,2037.7,2,2,4,8
16332.0,67,46,417.21000000000004,2,3,2,7
16334.0,128,58,277.48,2,3,1,6
16335.0,187,366,2774.0,1,4,4,9
16336.0,56,68,3517.69,2,3,4,9
16340.0,75,224,976.99,2,4,3,9
16341.0,73,81,1878.92,2,3,4,9
16343.0,43,39,316.59,3,2,2,7
16344.0,145,44,741.3199999999999,1,2,3,6
16345.0,119,73,623.33,2,3,2,7
16346.0,21,15,224.51,3,1,1,5
16347.0,24,262,2621.76,3,4,4,11
16348.0,66,31,328.77,2,2,2,6
16350.0,10,65,1137.42,4,3,3,10
16351.0,47,179,3176.13,3,4,4,11
16353.0,5,80,3323.75,4,3,4,11
16354.0,15,103,733.71,4,4,3,11
16355.0,11,48,416.35,4,3,2,9
16356.0,12,28,204.10000000000002,4,2,1,7
16357.0,17,13,209.49,4,1,1,6
16358.0,30,45,892.1500000000001,3,3,3,9
16359.0,12,59,946.83,4,3,3,10
16362.0,73,13,212.17,2,1,1,4
16365.0,3,79,1766.78,4,3,4,11
16366.0,218,60,1220.83,1,3,3,7
16367.0,19,99,557.91,3,3,2,8
16368.0,71,22,142.78,2,2,1,5
16369.0,72,52,1111.15,2,3,3,8
16371.0,84,11,157.2,2,1,1,4
16372.0,45,236,960.68,3,4,3,10
16373.0,18,29,309.49,4,2,2,8
16374.0,38,247,1298.42,3,4,3,10
16375.0,106,13,104.0,2,1,1,4
16377.0,253,5,632.28,1,1,2,4
16381.0,31,65,258.7,3,3,1,7
16382.0,44,44,353.1,3,2,2,7
16383.0,32,316,2306.48,3,4,4,11
16384.0,65,48,774.4499999999999,2,3,3,8
16385.0,2,78,474.72,4,3,2,9
16386.0,23,59,785.39,3,3,3,9
16387.0,31,92,824.19,3,3,3,9
16388.0,289,13,186.05,1,1,1,3
16390.0,172,21,467.5,1,2,2,5
16391.0,36,331,1103.61,3,4,3,10
16392.0,49,104,541.86,3,4,2,9
16393.0,5,456,2515.45,4,4,4,12
16395.0,29,437,2050.95,3,4,4,11
16396.0,112,8,137.8,2,1,1,4
16397.0,264,11,127.88,1,1,1,3
16399.0,25,40,233.25,3,2,1,6
16400.0,31,252,2855.5099999999998,3,4,4,11
16401.0,15,177,2750.83,4,4,4,12
16402.0,5,57,211.8,4,3,1,8
16406.0,86,97,389.61,2,3,2,7
16407.0,25,60,694.72,3,3,2,8
16408.0,227,45,231.93,1,3,1,5
16409.0,16,559,3680.16,4,4,4,12
16410.0,370,5,130.32,1,1,1,3
16411.0,5,162,695.54,4,4,2,10
16412.0,29,101,495.4,3,3,2,8
16413.0,11,38,266.78000000000003,4,2,1,7
16414.0,67,57,433.46000000000004,2,3,2,7
16415.0,219,108,509.09000000000003,1,4,2,7
16416.0,26,116,1921.48,3,4,4,11
16417.0,128,1,35.7,2,1,1,4
16418.0,44,67,426.67,3,3,2,8
16419.0,213,41,515.1899999999999,1,2,2,5
16420.0,32,2,75.0,3,1,1,5
16421.0,12,38,526.27,4,2,2,8
16422.0,5,343,28967.07,4,4,4,12
16424.0,18,8,309.5,4,1,2,7
16428.0,49,136,660.28,3,4,2,9
16430.0,17,22,817.09,4,2,3,9
16433.0,44,17,200.26,3,1,1,5
16434.0,82,78,1219.49,2,3,3,8
16435.0,148,126,1011.5699999999999,1,4,3,8
16436.0,304,41,329.34,1,2,2,5
16437.0,17,21,301.25,4,2,1,7
16439.0,358,9,310.70000000000005,1,1,2,4
16440.0,129,25,216.3,2,2,1,5
16441.0,53,62,653.23,3,3,2,8
16442.0,240,76,282.68,1,3,1,5
16443.0,156,1,162.24,1,1,1,3
16444.0,26,292,3001.91,3,4,4,11
16445.0,22,129,372.22,3,4,2,9
16447.0,226,37,516.13,1,2,2,5
16448.0,107,32,178.98000000000002,2,2,1,5
16450.0,220,32,1193.81,1,2,3,6
16451.0,197,51,746.1800000000001,1,3,3,7
16452.0,266,18,332.17,1,1,2,4
16453.0,166,15,251.71,1,1,1,3
16454.0,242,2,24.05,1,1,1,3
16455.0,7,126,2543.19,4,4,4,12
16456.0,9,304,4704.54,4,4,4,12
16458.0,11,181,2232.6,4,4,4,12
16459.0,365,5,71.78999999999999,1,1,1,3
16461.0,226,236,1463.8,1,4,3,8
16465.0,56,48,746.24,2,3,3,8
16466.0,19,202,2235.13,3,4,4,11
16467.0,144,24,2869.16,1,2,4,7
16468.0,106,43,712.62,2,2,3,7
16469.0,150,23,178.48000000000002,1,2,1,4
16470.0,32,313,1696.21,3,4,3,10
16471.0,29,49,966.03,3,3,3,9
16472.0,70,39,789.6,2,2,3,7
16473.0,10,10,154.72,4,1,1,6
16476.0,67,24,350.35,2,2,2,6
16477.0,7,114,1825.56,4,4,4,12
16481.0,318,16,453.38,1,1,2,4
16485.0,68,103,1931.03,2,4,4,10
16486.0,173,7,134.36,1,1,1,3
16487.0,213,35,209.4,1,2,1,4
16489.0,16,6,303.7,4,1,1,6
16490.0,72,13,205.41000000000003,2,1,1,4
16491.0,49,48,801.66,3,3,3,9
16492.0,176,23,385.56,1,2,2,5
16493.0,80,55,780.46,2,3,3,8
16496.0,67,43,731.25,2,2,3,7
16497.0,49,201,3729.59,3,4,4,11
16499.0,10,125,2212.89,4,4,4,12
16500.0,10,23,443.05,4,2,2,8
16501.0,19,207,1237.23,3,4,3,10
16502.0,256,43,266.5,1,2,1,4
16503.0,31,129,2182.41,3,4,4,11
16507.0,208,43,152.76,1,2,1,4
16508.0,266,45,248.8,1,3,1,5
16510.0,8,118,1851.8999999999999,4,4,4,12
16511.0,33,151,868.76,3,4,3,10
16515.0,15,127,1589.17,4,4,3,11
16518.0,57,28,475.05,2,2,2,6
16519.0,1,29,341.18,4,2,2,8
16520.0,1,259,1436.05,4,4,3,11
16521.0,51,239,1148.01,3,4,3,10
16522.0,71,18,433.36,2,1,2,5
16523.0,51,81,2497.86,3,3,4,10
16524.0,82,54,308.14,2,3,2,7
16525.0,2,181,11555.19,4,4,4,12
16526.0,220,20,426.85,1,2,2,5
16527.0,60,63,1044.38,2,3,3,8
16529.0,113,99,1556.75,2,3,3,8
16530.0,304,3,48.349999999999994,1,1,1,3
16531.0,17,61,1053.74,4,3,3,10
16532.0,67,2,2007.84,2,1,4,7
16534.0,278,36,635.9,1,2,2,5
16535.0,21,45,407.84,3,3,2,8
16537.0,277,4,23.35,1,1,1,3
16538.0,177,43,399.62,1,2,2,5
16539.0,9,107,2343.2,4,4,4,12
16540.0,50,37,226.70000000000002,3,2,1,6
16541.0,371,38,424.03,1,2,2,5
16542.0,37,9,137.7,3,1,1,5
16543.0,227,18,292.21,1,1,1,3
16544.0,155,11,376.70000000000005,1,1,2,4
16545.0,11,5,350.52,4,1,2,7
16546.0,8,69,4819.32,4,3,4,11
16547.0,182,27,111.71,1,2,1,4
16548.0,235,6,30.15,1,1,1,3
16549.0,33,2269,9027.55,3,4,4,11
16550.0,4,562,7136.16,4,4,4,12
16551.0,59,56,1315.0,2,3,3,8
16552.0,9,5,95.29,4,1,1,6
16553.0,32,209,10924.19,3,4,4,11
16554.0,22,115,2004.6200000000001,3,4,4,11
16555.0,141,49,1629.79,1,3,3,7
16556.0,11,275,4698.79,4,4,4,12
16558.0,2,320,5535.02,4,4,4,12
16559.0,33,18,185.20000000000002,3,1,1,5
16560.0,33,142,2206.9700000000003,3,4,4,11
16562.0,112,34,223.85999999999999,2,2,1,5
16563.0,36,71,3345.02,3,3,4,10
16564.0,205,5,87.8,1,1,1,3
16565.0,42,8,599.35,3,1,2,6
16568.0,63,5,1020.9000000000001,2,1,3,6
16569.0,267,30,1331.03,1,2,3,6
16570.0,15,115,3695.91,4,4,4,12
16571.0,31,168,2827.05,3,4,4,11
16574.0,59,58,850.34,2,3,3,8
16576.0,56,33,540.87,2,2,2,6
16577.0,302,23,380.0,1,2,2,5
16578.0,262,9,156.6,1,1,1,3
16579.0,61,14,295.05,2,1,1,4
16583.0,9,18,297.95,4,1,1,6
16584.0,68,55,2227.59,2,3,4,9
16585.0,229,18,341.59,1,1,2,4
16586.0,80,20,998.83,2,2,3,7
16588.0,22,71,1361.28,3,3,3,9
16589.0,86,11,153.12,2,1,1,4
16590.0,36,29,605.9,3,2,2,7
16592.0,11,212,3694.23,4,4,4,12
16593.0,26,51,741.11,3,3,3,9
16595.0,12,389,1450.02,4,4,3,11
16596.0,2,18,329.48,4,1,2,7
16599.0,21,12,172.8,3,1,1,5
16600.0,10,81,1339.89,4,3,3,10
16601.0,26,41,439.45,3,2,2,7
16602.0,24,11,235.25,3,1,1,5
16604.0,198,12,432.45,1,1,2,4
16605.0,360,1,60.48,1,1,1,3
16606.0,40,22,357.66,3,2,2,7
16607.0,35,126,2359.16,3,4,4,11
16608.0,89,122,1288.72,2,4,3,9
16611.0,39,100,1655.64,3,3,3,9
16612.0,15,101,2057.77,4,3,4,11
16614.0,38,23,673.6,3,2,2,7
16615.0,262,19,291.5,1,2,1,4
16619.0,19,102,1712.1200000000001,3,3,3,9
16620.0,25,85,1579.97,3,3,3,9
16622.0,179,12,225.4,1,1,1,3
16623.0,37,46,885.79,3,3,3,9
16625.0,58,76,1320.95,2,3,3,8
16628.0,43,8,130.05,3,1,1,5
16630.0,43,4,106.80000000000001,3,1,1,5
16631.0,117,80,1892.52,2,3,4,9
16632.0,121,27,406.4,2,2,2,6
16634.0,8,82,1596.71,4,3,3,10
16635.0,42,25,473.0,3,2,2,7
16636.0,74,73,3802.04,2,3,4,9
16638.0,4,46,749.8100000000001,4,3,3,10
16639.0,45,31,490.47,3,2,2,7
16640.0,33,13,179.4,3,1,1,5
16641.0,337,24,323.40000000000003,1,2,2,5
16642.0,51,20,389.12,3,2,2,7
16643.0,58,28,435.6,2,2,2,6
16645.0,371,14,160.39,1,1,1,3
16646.0,85,29,678.8,2,2,2,6
16647.0,78,19,327.84,2,2,2,6
16648.0,91,18,382.14,2,1,2,5
16649.0,156,20,306.58000000000004,1,2,1,4
16650.0,56,74,1397.69,2,3,3,8
16651.0,222,6,136.2,1,1,1,3
16652.0,40,157,10776.42,3,4,4,11
16654.0,4,54,1110.2,4,3,3,10
16655.0,47,349,2753.85,3,4,4,11
16656.0,56,68,8207.37,2,3,4,9
16658.0,4,64,690.83,4,3,2,9
16660.0,58,8,611.9000000000001,2,1,2,5
16661.0,176,65,986.63,1,3,3,7
16662.0,30,29,163.8,3,2,1,6
16663.0,365,1,165.0,1,1,1,3
16664.0,205,8,109.2,1,1,1,3
16666.0,257,18,106.96000000000001,1,1,1,3
16668.0,23,33,555.7,3,2,2,7
16670.0,29,233,3934.25,3,4,4,11
16673.0,315,20,188.83,1,2,1,4
16675.0,77,23,608.86,2,2,2,6
16676.0,38,44,769.78,3,2,3,8
16677.0,47,47,880.62,3,3,3,9
16679.0,2,18,663.31,4,1,2,7
16680.0,164,19,637.75,1,2,2,5
16681.0,277,5,151.5,1,1,1,3
16683.0,169,18,320.25,1,1,2,4
16684.0,15,441,80489.21,4,4,4,12
16686.0,25,521,2008.09,3,4,4,11
16687.0,26,8,157.63,3,1,1,5
16690.0,29,7,127.45,3,1,1,5
16691.0,54,11,178.83,2,1,1,4
16692.0,44,2,638.6999999999999,3,1,2,6
16693.0,47,114,717.45,3,4,3,10
16694.0,359,3,98.30000000000001,1,1,1,3
16695.0,197,36,193.15,1,2,1,4
16699.0,16,62,994.6,4,3,3,10
16700.0,2,221,4091.16,4,4,4,12
16701.0,59,131,4518.43,2,4,4,10
16702.0,51,91,1110.83,3,3,3,9
16704.0,254,58,695.66,1,3,2,6
16705.0,36,421,29480.061,3,4,4,11
16707.0,36,66,551.11,3,3,2,8
16709.0,15,227,6057.59,4,4,4,12
16710.0,4,584,3866.05,4,4,4,12
16711.0,15,11,1217.45,4,1,3,8
16712.0,37,83,621.5600000000001,3,3,2,8
16713.0,2,712,7637.56,4,4,4,12
16714.0,306,23,368.27,1,2,2,5
16715.0,198,9,323.8,1,1,2,4
16716.0,266,6,1248.48,1,1,3,5
16717.0,2,167,3127.85,4,4,4,12
16718.0,5,178,3023.78,4,4,4,12
16719.0,4,243,2182.88,4,4,4,12
16720.0,12,131,640.24,4,4,2,10
16722.0,2,194,4258.2699999999995,4,4,4,12
16723.0,79,87,712.48,2,3,3,8
16724.0,40,17,147.35,3,1,1,5
16725.0,7,241,1101.09,4,4,3,11
16726.0,19,85,706.39,3,3,3,9
16727.0,28,167,1164.6,3,4,3,10
16731.0,284,43,174.05,1,2,1,4
16732.0,39,193,3783.89,3,4,4,11
16733.0,165,12,259.68,1,1,1,3
16735.0,29,178,3970.0,3,4,4,11
16736.0,141,143,2956.56,1,4,4,9
16737.0,213,1,417.59999999999997,1,1,2,4
16739.0,172,25,463.43,1,2,2,5
16740.0,31,33,236.81,3,2,1,6
16741.0,261,11,173.06,1,1,1,3
16742.0,128,108,2387.71,2,4,4,10
16743.0,92,184,2015.17,2,4,4,10
16746.0,19,540,11368.74,3,4,4,11
16748.0,24,96,2121.43,3,3,4,10
16749.0,227,77,4387.08,1,3,4,8
16752.0,8,9,207.5,4,1,1,6
16754.0,8,140,65500.07,4,4,4,12
16755.0,103,159,1403.75,2,4,3,9
16756.0,40,66,1072.97,3,3,3,9
16757.0,45,8,163.65,3,1,1,5
16760.0,66,17,228.0,2,1,1,4
16763.0,374,21,352.85,1,2,2,5
16765.0,18,51,420.75,4,3,2,9
